cartodb_id,the_geom,field_1,centroid,lat,long,count,source_cartodb_id,source_field_1
5306,0101000020E6100000773340F5917A52C0168B5BDC315A4440,PheebKingslayer,POINT,40.70464663,-73.91515857,7,1,bk
5317,0101000020E61000008BA3D53DF07C52C0BB3DEF63585B4440,zoeazachary,POINT,40.71363496,-73.95216318,7,1,bk
5322,0101000020E61000002B1601463E7D52C0B002198DBE5A4440,holyurl,POINT,40.70894016,-73.95692587,7,1,bk
5326,0101000020E61000007A7014AC737D52C0B76DEF850F5B4440,aidanalexiskoch,POINT,40.71141123,-73.96018507,7,1,bk
5349,0101000020E6100000967861E73D7A52C0CEFB2047CA524440,Sucha_TEEease,POINT,40.64679803,-73.91002831,7,1,bk
5368,0101000020E61000002ED0283C2C7A52C006C45E07D2594440,realbrandnew,POINT,40.70172207,-73.90894989,7,1,bk
5376,0101000020E61000005FB553EF007C52C042FF2D96DC5B4440,Lizzo_B2S,POINT,40.71766927,-73.93755706,7,1,bk
5379,0101000020E6100000D913D16D517D52C01AD05EBFD85B4440,illa_elle,POINT,40.71755211,-73.95809503,7,1,bk
5385,0101000020E6100000A5BEC9C2597C52C05BBF7019FD5A4440,enJOYYEusa,POINT,40.71084898,-73.94297857,7,1,bk
5402,0101000020E6100000A45588A29B7A52C0040174903E5A4440,baileymichelle,POINT,40.70503431,-73.9157492,7,1,bk
5435,0101000020E61000005CE6B675DE7D52C0FBBC981CAD5B4440,CLworldtraveler,POINT,40.71622045,-73.96670287,7,1,bk
5446,0101000020E610000027AA12C0687A52C07D3B0D41A3574440,ElijahLaurant,POINT,40.68466962,-73.91264345,7,1,bk
5453,0101000020E6100000287487E2C87C52C0B95B6984445B4440,geoXge,POINT,40.71302848,-73.94976104,7,1,bk
5527,0101000020E61000005CF05822067C52C006909037AF5A4440,thewellbrooklyn,POINT,40.7084722,-73.9378744,7,1,bk
5634,0101000020E61000000BB034952A7A52C00B0D8296C7574440,stellasensel,POINT,40.68577844,-73.90884905,7,1,bk
5638,0101000020E61000004483DA90BB7C52C07DBC4681F45A4440,juniorcitizen,POINT,40.7105867,-73.94894811,7,1,bk
5646,0101000020E6100000E0EE30169B7B52C02BC8C7D5655A4440,Jon50cento,POINT,40.70623276,-73.93134074,7,1,bk
5647,0101000020E61000005C5879FA6F7D52C0282EA61D275C4440,CairaConner,POINT,40.71994372,-73.95995962,7,1,bk
5669,0101000020E61000006BAE2691F57C52C07DFD188CF45A4440,StankUVeryMuch,POINT,40.71058799,-73.95248822,6,1,bk
5682,0101000020E610000015996F338B7C52C0CD2E4A96B45A4440,AngelaxJane,POINT,40.70863608,-73.94599615,6,1,bk
5694,0101000020E61000003206B563937A52C0E42B26DB65594440,YobaniArtiles69,POINT,40.6984209,-73.91524594,6,1,bk
5761,0101000020E6100000EB357F443A7D52C0B84FF99D475C4440,RealAntwon,POINT,40.72093558,-73.95668137,6,1,bk
5769,0101000020E61000005F43916A6F7D52C072691DD1145C4440,DeePhunk,POINT,40.71938528,-73.95992531,6,1,bk
5775,0101000020E6100000EF42AD48D07952C0FA92B6860C5A4440,thebabyvegan,POINT,40.70350727,-73.90333764,6,1,bk
5777,0101000020E61000002DAF7D7D847C52C093C11747E15A4440,ramelrt_3,POINT,40.70999993,-73.94558656,6,1,bk
5834,0101000020E610000005E8109BFC7C52C0739981674E5B4440,drewkolar,POINT,40.71333021,-73.95291783,6,1,bk
5868,0101000020E6100000266E78EE7B7952C0AFF3CA5070554440,CaliShwayze234,POINT,40.6674901,-73.89818918,6,1,bk
5888,0101000020E6100000ABB638B6607D52C02AE30076C55A4440,noSlouch,POINT,40.70915103,-73.95902782,6,1,bk
5915,0101000020E61000004C2534308F7952C02140E14710544440,My_RealNess,POINT,40.65674685,-73.89936452,6,1,bk
5917,0101000020E61000006901FB649C7D52C0E9ECA68C665B4440,TurnerDouglas,POINT,40.71406706,-73.96267056,6,1,bk
5956,0101000020E610000054317CE1A17B52C042E226BCE75A4440,ssinatra,POINT,40.71019699,-73.93175542,6,1,bk
5959,0101000020E61000007FA3BA0CC17B52C0FEC9294B3E5A4440,beer_sessions,POINT,40.70502605,-73.93365782,6,1,bk
5971,0101000020E6100000C84274081C7D52C059D2BCA9E95B4440,nicokwanart,POINT,40.71806833,-73.954836,6,1,bk
5975,0101000020E6100000B722735D1F7A52C0E79D966154574440,famousHim,POINT,40.68226261,-73.90816437,6,1,bk
5998,0101000020E6100000C560F699507D52C02B3FFC3E945C4440,YaDingoid,POINT,40.72327411,-73.95804452,6,1,bk
6007,0101000020E6100000C41CEB7FCC7C52C07D6F99F4735C4440,Shelbsthomcat,POINT,40.72228868,-73.94998167,6,1,bk
6040,0101000020E6100000917AF42B427A52C00B2C3E0D31594440,colorfulavons_,POINT,40.69680944,-73.9102888,6,1,bk
6062,0101000020E61000007199EC02127C52C0471142D5225A4440,bekfamhome,POINT,40.70418802,-73.93859933,6,1,bk
6087,0101000020E6100000887D4444987C52C07F6D9ACA645B4440,willtower,POINT,40.71401341,-73.94679362,6,1,bk
6092,0101000020E61000006C38769AD67952C070592A148E574440,falcongirl35,POINT,40.6840234,-73.90372335,6,1,bk
6103,0101000020E6100000B56B8476B57952C0ED97D38E30554440,ambitious_wale,POINT,40.66554437,-73.90170062,6,1,bk
6152,0101000020E6100000C61BF400B17D52C0AF22484A1F5C4440,carlyafisher,POINT,40.7197049,-73.96392845,6,1,bk
6203,0101000020E6100000E35FBAFFBE7A52C02212AE15A75A4440,BonnieGodiva,POINT,40.70822402,-73.91790765,6,1,bk
6231,0101000020E610000074F4F04C457C52C0138811A1955B4440,theBZA_,POINT,40.71550382,-73.94172977,6,1,bk
6250,0101000020E6100000C2A7F75C3F7D52C06E4142D64B5B4440,micahspear,POINT,40.71325186,-73.95699238,6,1,bk
6313,0101000020E61000009F795289DF7B52C091A095072B5B4440,oynickj,POINT,40.71225066,-73.93551858,6,1,bk
6339,0101000020E6100000B30374801C7C52C0D079CF79F4594440,heyheywellok,POINT,40.70277331,-73.93923961,6,1,bk
6408,0101000020E6100000DFDB5792FA7952C0C48AC70319554440,herbiemerrin,POINT,40.66482589,-73.90591868,6,1,bk
6422,0101000020E6100000D0F1D1E28C7B52C057AF22A3035A4440,COLLECTIONSBK,POINT,40.703236,-73.930474,6,1,bk
6443,0101000020E610000001BAB39F1A7A52C07DA81BC545584440,Megslayballs,POINT,40.68962921,-73.90787499,6,1,bk
6471,0101000020E6100000070F91A2677952C0095310133F554440,Kelo_M7,POINT,40.66598738,-73.89695038,6,1,bk
6581,0101000020E6100000023B48995E7C52C05C6AADFDD7594440,sjmdr_,POINT,40.70190402,-73.94327385,6,1,bk
6645,0101000020E6100000151C3D02E87C52C0F358F115F65A4440,jackedfashion,POINT,40.71063494,-73.95166069,6,1,bk
6658,0101000020E6100000BFE46F10277C52C019FD0D7FF2594440,V_A_L,POINT,40.7027129,-73.93988429,6,1,bk
6671,0101000020E610000060066344A27D52C0F6B4C35F935B4440,BettyRoseTattoo,POINT,40.715435,-73.963029,6,1,bk
6763,0101000020E6100000F00A6DCEBB7A52C0808ADB4F635A4440,GrimKim,POINT,40.70615576,-73.91771279,6,1,bk
6774,0101000020E61000006CD7BE5F507952C0866C07C0CB584440,ThatGuyXander,POINT,40.69371796,-73.89553064,5,1,bk
6779,0101000020E6100000D33252EF297A52C0989904351D594440,F6x,POINT,40.69620383,-73.9088095,5,1,bk
6834,0101000020E6100000C0CF9762377C52C079E6E5B0FB5B4440,JuditRibalta,POINT,40.7186185,-73.94088044,5,1,bk
6905,0101000020E6100000B3412619F97952C0788D8621AC594440,vicmram,POINT,40.70056552,-73.90582875,5,1,bk
6954,0101000020E6100000F0CDC2E0927C52C051F098AA495A4440,Tanasiaa_,POINT,40.70537312,-73.94646472,5,1,bk
6975,0101000020E610000079E45122F07952C0CDE14150C1554440,ChabadLubavitch,POINT,40.66996196,-73.90528162,5,1,bk
6995,0101000020E61000003F9AA03C227C52C00F8BA41F855B4440,CaseyAllJones,POINT,40.71500011,-73.93958965,5,1,bk
7007,0101000020E6100000CC89C95DBC7C52C001866908DC5A4440,caze4daze,POINT,40.70983987,-73.94899697,5,1,bk
7022,0101000020E6100000D3774C17C17D52C09782A069AA5B4440,Beckz,POINT,40.71613808,-73.96491034,5,1,bk
7138,0101000020E610000037E7D828487D52C0A58FD0018F5C4440,Sanfrangirl95,POINT,40.72311423,-73.95752927,5,1,bk
7159,0101000020E6100000096CADB3CA7D52C074914ACA405C4440,brownisthecolor,POINT,40.72072724,-73.96549694,5,1,bk
7205,0101000020E6100000B654B50FBF7D52C0165C621BA75B4440,alrdysuccessful,POINT,40.7160372,-73.96478646,5,1,bk
7212,0101000020E6100000F9C92801F77A52C04029A446B25A4440,FLOSSGLOSS,POINT,40.70856555,-73.92132596,5,1,bk
7220,0101000020E610000026CD3870FB7B52C0011E8B4CC45A4440,on_abbotkinney,POINT,40.70911557,-73.93722158,5,1,bk
7222,0101000020E61000000DA7EDDB607A52C03FE8F2499B594440,GMKing79,POINT,40.70005154,-73.91216181,5,1,bk
7236,0101000020E61000001DF4B6E3577C52C084BD05E9145B4440,P_E_A_C_H_Y_,POINT,40.71157563,-73.94286435,5,1,bk
7326,0101000020E6100000745FCE6C577C52C0484F9143C45B4440,434HUMBOLDT,POINT,40.716927,-73.942836,5,1,bk
7334,0101000020E6100000A03D6E2A987C52C0397C14A6565B4440,bellagraziella,POINT,40.71358181,-73.94678746,5,1,bk
7569,0101000020E6100000D8DFC8F2647C52C0D320BBC1065A4440,AliciaPoetry,POINT,40.7033312,-73.9436614,5,1,bk
7615,0101000020E610000069848617677D52C0DF684B46635C4440,BiffSavage,POINT,40.72177962,-73.95941723,5,1,bk
7644,0101000020E6100000D47EAD43DC7952C0DA7BC8C6C9564440,ur_boy_matt97,POINT,40.67803273,-73.90406887,5,1,bk
7693,0101000020E6100000C861307F857D52C00ED76A0F7B5B4440,SaltandCharcoal,POINT,40.714693,-73.961273,5,1,bk
7707,0101000020E61000000BEA002D027C52C0B9CC235E225A4440,bilal_sumra,POINT,40.70417382,-73.9376328,5,1,bk
7724,0101000020E6100000D290D01AAC7C52C054DB3453AD5A4440,kikithetrainer,POINT,40.70841446,-73.94800444,5,1,bk
7729,0101000020E61000008BAD1C31257C52C062D0532E9E5A4440,MattHurst,POINT,40.7079523,-73.93977001,5,1,bk
7741,0101000020E61000005073D1142A7D52C0553E99B99F5B4440,jacquelinee_l,POINT,40.71581192,-73.95569344,5,1,bk
7800,0101000020E61000001237C02F627A52C04FC0E1CBE5594440,GodfatherTFNY,POINT,40.70232533,-73.91224283,5,1,bk
7833,0101000020E6100000BDA92777487D52C00054B3FF685C4440,DJShinobiShaw,POINT,40.72195431,-73.95754794,5,1,bk
7842,0101000020E61000006483F9E9077B52C07C3F1CC199594440,LucilleParr,POINT,40.70000471,-73.92235803,5,1,bk
7861,0101000020E6100000D1D1265ED07D52C0B42C4E6B895B4440,lodum_,POINT,40.7151312,-73.96584276,5,1,bk
16182,0101000020E610000067729CA1197B52C06B04C9D85C594440,IZ3RY,POINT,40.69814596,-73.92343941,2,1,bk
7888,0101000020E610000022897F545A7B52C0D7D7A137E8594440,bennettjackson,POINT,40.70239921,-73.92738831,5,1,bk
7892,0101000020E610000056D75F7E407B52C0774CFEA3C6594440,RinseRepeatt,POINT,40.70137453,-73.92581138,5,1,bk
7901,0101000020E6100000ADBC47AA6D7A52C0EF17586CB8584440,_soorah,POINT,40.69312815,-73.91294343,5,1,bk
7903,0101000020E6100000EA3B857D777C52C0D3C24407CD594440,MimYeboah,POINT,40.70156947,-73.94479311,5,1,bk
7928,0101000020E61000003328E4940A7D52C0B6E166A7D55B4440,colsauce,POINT,40.7174577,-73.95377085,5,1,bk
7940,0101000020E6100000628AEE30D87D52C001B7B43BA05B4440,Joseph,POINT,40.71582743,-73.96632026,5,1,bk
7954,0101000020E6100000772FF7C9517C52C04EED0C535B5C4440,BoulevardTavrn,POINT,40.721537,-73.942492,5,1,bk
7955,0101000020E610000089119924DC7C52C0E1006519835A4440,wiz_teresa,POINT,40.70712583,-73.95093646,5,1,bk
8031,0101000020E61000004AD9F9E9057D52C076CB8AB86B5C4440,TOYDEN,POINT,40.72203738,-73.95348596,5,1,bk
8066,0101000020E6100000E7FB4E38E07B52C096982509DB594440,Alexisrchrds,POINT,40.70199694,-73.9355603,5,1,bk
8077,0101000020E610000012E199AF167A52C0C7FF7099CB554440,cokeybriccz,POINT,40.67027586,-73.90763464,5,1,bk
8080,0101000020E6100000CE1054AEAC7C52C037564190AC5B4440,dougtothefoley,POINT,40.71620372,-73.94803961,5,1,bk
8144,0101000020E61000004DA48F543A7A52C0B7DF2DD23C554440,PrettiPri,POINT,40.66591861,-73.9098102,5,1,bk
8145,0101000020E6100000B68C8AEE4F7B52C023BED1960C5A4440,ElliotBradly,POINT,40.70350919,-73.92675365,5,1,bk
8208,0101000020E61000001A3069085E7B52C0192AF7E9155A4440,chaseigliori,POINT,40.70379376,-73.92761431,5,1,bk
8225,0101000020E6100000B1988534327C52C0702E1754C85A4440,Draegerr,POINT,40.70923854,-73.94056428,5,1,bk
8276,0101000020E61000006F80DB0BF37A52C0B23F58DFA35A4440,MattCaputo,POINT,40.70812599,-73.92108437,5,1,bk
8298,0101000020E6100000015A673A037C52C0336465C9565B4440,NYCFrugalMama,POINT,40.71358602,-73.93769703,5,1,bk
8319,0101000020E610000069E0AA5FE77C52C0588748F2815B4440,peaches2572,POINT,40.71490315,-73.95162193,4,1,bk
8392,0101000020E610000048948B6B1B7D52C0932993D83D5C4440,electrovakero,POINT,40.72063739,-73.95479859,4,1,bk
8436,0101000020E610000076B4DC5FDE7952C0B5249395D7544440,capriciousspice,POINT,40.66282911,-73.90419766,4,1,bk
8437,0101000020E61000004926D0F5777A52C0BBE67E1C875A4440,Lebiralc00698,POINT,40.70724827,-73.91357179,4,1,bk
8445,0101000020E6100000BECAD235707A52C0FB2A12767E584440,c__b__t__,POINT,40.69135929,-73.91309877,4,1,bk
8538,0101000020E61000007011107A937C52C0628364854B5B4440,nataliaclavier,POINT,40.71324222,-73.94650127,4,1,bk
8542,0101000020E610000026EE254BB57D52C0EDB4B95A3C5C4440,stormedcloud,POINT,40.72059187,-73.96419028,4,1,bk
8595,0101000020E61000004FB427588E7C52C053CC41D0515A4440,ahsonwardak,POINT,40.70562175,-73.94618801,4,1,bk
8598,0101000020E6100000131A140FA07C52C051DE64A7E15B4440,laurenjessa,POINT,40.71782391,-73.94726922,4,1,bk
8618,0101000020E6100000A9AB54B3FB7B52C04C09982BC9594440,theDANtheMAN,POINT,40.70145173,-73.93723758,4,1,bk
8635,0101000020E6100000D9A2BBDA807B52C09A2C07DD525A4440,CinemaBite,POINT,40.70565379,-73.92973965,4,1,bk
8637,0101000020E6100000487DC4756D7D52C0A869FE352C5C4440,Jeff__Benjamin,POINT,40.72009921,-73.95980591,4,1,bk
8665,0101000020E61000008279234E827B52C0601D4B48395A4440,Major_Movs,POINT,40.70487312,-73.9298282,4,1,bk
8674,0101000020E61000001A679966767A52C0341F843E60594440,CarolCabreraaa,POINT,40.69824964,-73.91347661,4,1,bk
8687,0101000020E6100000486469F1F37C52C067CF2BBF885B4440,spgreenwood,POINT,40.71511068,-73.9523891,4,1,bk
8690,0101000020E6100000792A96114D7952C0FBE5B423AC564440,LiikeNoOtha,POINT,40.67712828,-73.8953289,4,1,bk
8709,0101000020E610000064C8774A437D52C078CC27C8DB5B4440,bott_co,POINT,40.71764471,-73.95723211,4,1,bk
8734,0101000020E610000030A2AB7CE87952C0751FA1E20F584440,prettyyxD,POINT,40.68798478,-73.90481488,4,1,bk
8746,0101000020E6100000CD748E85D17952C004B7623D3D574440,andylvlac,POINT,40.68155639,-73.90341319,4,1,bk
8752,0101000020E61000000D9577BCA67952C0D2F953577C564440,Fashion_Yup,POINT,40.67566959,-73.90080177,4,1,bk
8768,0101000020E61000007A690E39CB7D52C0346809AEC95B4440,euniceyoonikim,POINT,40.71709228,-73.96552874,4,1,bk
8802,0101000020E610000021FC9311BA7C52C05CBD3744645B4440,meeelzz,POINT,40.71399739,-73.94885673,4,1,bk
8829,0101000020E610000081C334A1837A52C0D76CE525FF584440,lukebub,POINT,40.6952865,-73.91428404,4,1,bk
8864,0101000020E6100000C33C33DA4D7C52C0A6385849755A4440,Danielita_C,POINT,40.7067043,-73.94225173,4,1,bk
8893,0101000020E610000045481FEB107B52C0A68051D5C65A4440,ElPolloPicante,POINT,40.70919291,-73.92290762,4,1,bk
8904,0101000020E610000098B38872337B52C09C3D867D71594440,thinkinchaos_,POINT,40.69877595,-73.9250151,4,1,bk
8927,0101000020E61000007BA35698FE7B52C0153E95B290594440,btalz,POINT,40.69972832,-73.93741425,4,1,bk
8934,0101000020E6100000C594613F387B52C05BEECC04C3594440,bbhenny,POINT,40.701264,-73.92530808,4,1,bk
8947,0101000020E6100000775AC86D457D52C08A63134FAC5B4440,MagicLanternLLC,POINT,40.71619595,-73.9573626,4,1,bk
8976,0101000020E610000082829C414D7C52C0DEBB9BE1655A4440,Zooniqqa,POINT,40.70623417,-73.94221535,4,1,bk
8991,0101000020E6100000A8797D9C1F7952C0DDD7FD3A22544440,GeorgiaStitch,POINT,40.65729463,-73.8925544,4,1,bk
8997,0101000020E61000003AB63BF7207952C03B583993BA544440,xiomarisss,POINT,40.66194382,-73.89263707,4,1,bk
9003,0101000020E6100000CCD5EA06257A52C012143FC6DC584440,FernandezMandee,POINT,40.6942375,-73.90850995,4,1,bk
9009,0101000020E61000006AD5745E5F7D52C0884703F4525C4440,wittttter,POINT,40.72128153,-73.95894586,4,1,bk
9010,0101000020E6100000C576F7001D7A52C0D0059A7400594440,Christo56494730,POINT,40.6953264,-73.90802025,4,1,bk
9036,0101000020E61000002138F437DD7A52C05FF44F4F235A4440,federicca,POINT,40.70420257,-73.91975211,4,1,bk
9045,0101000020E610000004AF963BF37A52C04CDF8C16F7594440,prince_cody_,POINT,40.70285303,-73.92109575,4,1,bk
9049,0101000020E6100000DB8D5783647C52C03F0BF8EB045A4440,ickeris44,POINT,40.7032752,-73.94363483,4,1,bk
9077,0101000020E610000014A4420A187D52C06DFD15AE1E5B4440,BazNYC,POINT,40.71187378,-73.95459229,4,1,bk
9126,0101000020E610000019DAE7CE1F7D52C019234C30A05A4440,dudecyber01,POINT,40.70801357,-73.95506642,4,1,bk
9198,0101000020E61000004A2A32BE587C52C05469B4EA2D5C4440,JasonInBK,POINT,40.72015127,-73.94291644,4,1,bk
9238,0101000020E61000005BE33B4AC87D52C08BC698C3075C4440,zmack,POINT,40.71898694,-73.96534973,4,1,bk
9257,0101000020E6100000B3040064B47B52C0BA5FEC5ACE594440,jenniferlilya,POINT,40.70160996,-73.93288517,4,1,bk
9343,0101000020E6100000A47CB5611C7B52C0A4B4ED6AA8594440,SamTheCobra,POINT,40.7004522,-73.92360728,4,1,bk
9383,0101000020E6100000D7F7022F4A7B52C08B7BE2EFCD594440,katedavis1912,POINT,40.7015972,-73.92640281,4,1,bk
9435,0101000020E6100000BE55114DE47B52C0F68FF08394594440,JamilaJacuzzi,POINT,40.69984483,-73.93580939,4,1,bk
9459,0101000020E6100000ABE09E84657C52C039FA6F90D6594440,tinafeyyy33,POINT,40.70186048,-73.94369617,4,1,bk
9472,0101000020E61000003A3A749B2C7C52C07FB04280C2594440,ryan_project,POINT,40.7012482,-73.94022261,4,1,bk
9498,0101000020E61000001CFC71B9497D52C0BE265237235B4440,funtessa,POINT,40.71201221,-73.95762478,4,1,bk
9507,0101000020E6100000CC61F71D037A52C05C421569285A4440,tonjethilesen,POINT,40.70435823,-73.90644025,4,1,bk
9546,0101000020E6100000BC404981C57B52C0889F413B0E5A4440,hipoapocrifo,POINT,40.70355931,-73.93392975,4,1,bk
9599,0101000020E6100000B47E6DDC667D52C0BE6E2AB58B5B4440,elisechonga,POINT,40.71520104,-73.95940314,4,1,bk
9620,0101000020E61000003ECA880B407D52C0BFB854A5AD5B4440,Skinny_boi,POINT,40.71623675,-73.957034,4,1,bk
9650,0101000020E61000000F4E5D5C177952C0EF16ED9689524440,DiamanteSuaveee,POINT,40.6448239,-73.89205083,4,1,bk
9675,0101000020E6100000BD5DC4B14D7952C023019B5AD3544440,DVTwirk,POINT,40.66270001,-73.89536709,4,1,bk
9676,0101000020E61000003411363CBD7A52C0EEEBC039235A4440,RachelLucila,POINT,40.7042,-73.9178,4,1,bk
9680,0101000020E61000001ADB10887C7C52C0275A24B31B5B4440,RyanClover,POINT,40.71178283,-73.9451008,4,1,bk
9687,0101000020E610000076299E482A7D52C018C04AF4685B4440,bryn_little,POINT,40.71414045,-73.95570579,4,1,bk
9765,0101000020E610000025C9737D1F7C52C040A20914315A4440,___MARVINNN,POINT,40.70462275,-73.939422,4,1,bk
9769,0101000020E610000005E2D0B6357A52C0FBE0C67773574440,BIGGINAENT,POINT,40.6832113,-73.90952845,4,1,bk
9814,0101000020E610000020B56885127A52C0609D5BCFAD594440,NYBeerChica,POINT,40.70061676,-73.90738044,4,1,bk
9857,0101000020E6100000D8F335CBA57D52C088414748B05B4440,RealLaurieDhue,POINT,40.71631721,-73.96324425,4,1,bk
9889,0101000020E61000003C676E32E87C52C06BF59339AF5A4440,jennabrianaaa,POINT,40.70847244,-73.95167218,4,1,bk
9895,0101000020E61000007D461AC3B97C52C0C1B9F1B41D5B4440,JmeNash,POINT,40.71184408,-73.94883802,4,1,bk
9927,0101000020E61000009F1242CD317C52C083989537515B4440,HiggyHiggss,POINT,40.71341605,-73.94053966,4,1,bk
9946,0101000020E6100000C06DD87CBD7D52C02A281CAC455B4440,kingtimothyryan,POINT,40.71306373,-73.96469041,4,1,bk
9953,0101000020E6100000095B815B967952C06B6FE81401544440,beenobee,POINT,40.65628301,-73.89980209,4,1,bk
9960,0101000020E6100000DF05218B7A7A52C0A1564576AD594440,chadmumm,POINT,40.70060614,-73.91372946,4,1,bk
9976,0101000020E6100000CDC01259757A52C0A9FCC632585A4440,dnjax_,POINT,40.7058166,-73.91341235,4,1,bk
10027,0101000020E61000003F0C42B34A7D52C0C3512C96265B4440,RobNYrican,POINT,40.71211507,-73.95768434,4,1,bk
10030,0101000020E610000067FBA9543D7D52C00C6FBD43DD5B4440,crystalwang,POINT,40.71768996,-73.95686833,4,1,bk
10069,0101000020E61000000ECD0A7F657C52C0A8F68EBFD95B4440,joerodr,POINT,40.71758265,-73.94369484,4,1,bk
10080,0101000020E61000001EB4CB75E27B52C05018B5779D594440,genesiscanela1,POINT,40.70011803,-73.93569703,4,1,bk
10115,0101000020E6100000F8C6CEE3497D52C040A03369535C4440,danpericone,POINT,40.7212955,-73.95763488,4,1,bk
10136,0101000020E61000001B2297CDD67C52C00703B620E75B4440,Fourfootstudios,POINT,40.71799096,-73.95061054,4,1,bk
10140,0101000020E6100000F5BCFAFC607D52C0BE9F3B3DC65B4440,JulietteBKNY,POINT,40.71698728,-73.95904469,4,1,bk
10165,0101000020E61000008B415874487D52C089C047B3685C4440,sugarspade,POINT,40.7219452,-73.95754727,4,1,bk
10176,0101000020E61000003BE2B11B0D7D52C0BD463FD8315B4440,MikeChirichella,POINT,40.71245864,-73.95392506,4,1,bk
10230,0101000020E61000009F1DB279037D52C0217F1FC4845C4440,DearStormer,POINT,40.7228017,-73.95333712,4,1,bk
10268,0101000020E61000003510472EEA7B52C0C8BD33B99C5B4440,Jeffmeister,POINT,40.71572032,-73.93616826,4,1,bk
10275,0101000020E61000000F72077FF97B52C0CB4D2F8C4F5B4440,SMB930,POINT,40.7133651,-73.93710304,4,1,bk
10300,0101000020E61000009E1BC331457D52C0D56610DDBB5B4440,JuliettNRomeo,POINT,40.71667064,-73.95734829,4,1,bk
10415,0101000020E61000003777CB402B7A52C05F8F70F7C5564440,matt_kleinn,POINT,40.67791646,-73.90888996,4,1,bk
10426,0101000020E6100000A297512C777D52C085251E50B65C4440,cernymi,POINT,40.72431375,-73.96039875,4,1,bk
10437,0101000020E61000005D461C78967D52C0C751B118925C4440,CalWells,POINT,40.72320851,-73.96230891,4,1,bk
10476,0101000020E610000040070A7A377D52C0E35C797F725B4440,carlykalafus,POINT,40.7144317,-73.95651103,4,1,bk
10497,0101000020E610000029F4B0069E7952C0E0CD855733564440,BIGFACEHEAD,POINT,40.67344183,-73.90027015,4,1,bk
10533,0101000020E61000009E61493D747C52C0021D18064D5C4440,Chris__Boyette,POINT,40.72110058,-73.94459469,4,1,bk
10536,0101000020E6100000AEED71CFC87A52C0EBD4E8171D594440,pamelac27,POINT,40.69620036,-73.91850649,4,1,bk
10596,0101000020E61000009F86DAFCA07C52C0EA80DA5EC15B4440,urbantrashh,POINT,40.7168387,-73.94732591,4,1,bk
10602,0101000020E610000069ACFD9DED7C52C0B3F0B3995C5C4440,SleazyC_,POINT,40.72157594,-73.952003,4,1,bk
10605,0101000020E61000008799C7ABBD7A52C0F47F798EE95A4440,jisodi,POINT,40.71025258,-73.9178266,4,1,bk
10633,0101000020E610000037D9ED50607C52C00FE40B201D5B4440,caraway96,POINT,40.71182633,-73.94337867,3,1,bk
10643,0101000020E6100000546353F8BD7D52C07D27E284745C4440,thewildhoneypie,POINT,40.72230588,-73.96471985,3,1,bk
10668,0101000020E6100000A0C8CD4FB57C52C090FC5E96385B4440,DirckNorseman,POINT,40.71266441,-73.94856639,3,1,bk
10684,0101000020E6100000634BA8435B7D52C0E6668F82ED5A4440,TreatandThreads,POINT,40.71037323,-73.95869533,3,1,bk
10799,0101000020E6100000F488D1738B7D52C0E92E057BFE5A4440,Pyro713,POINT,40.71089113,-73.9616365,3,1,bk
10807,0101000020E6100000F1EA66904C7C52C0E41B444AB7594440,BeCoolington,POINT,40.70090607,-73.9421731,3,1,bk
10829,0101000020E6100000A57334FDC87C52C0BA34977EB65A4440,LouieBee1,POINT,40.70869429,-73.9497674,3,1,bk
10879,0101000020E6100000133B22F8827C52C0B20DDC81BA5B4440,tessbrokaw,POINT,40.71662925,-73.94549373,3,1,bk
10900,0101000020E61000008384CDA59D7D52C092B7759AF95B4440,antoniodini,POINT,40.71855479,-73.96274705,3,1,bk
