,Unnamed: 0,UserID,Username,Tweeted_At,Tweet ID,Location,Geo,Place,Profile_Create_at,Retweeted_Count,Text,geometry,datetime
155649,201598,,MrNaassir,Mon Feb 16 03:05:56 +0000 2015,567157906890846208,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69049805, -73.82390711]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@cvivianaclaudia:@EldarGalitsin@MrNaassir  My Sweet Angel"" Have nice time for you/ kisss http://t.co/uycazO1hkI
Thanks Viviana Dear",POINT (40.69049805 -73.82390710999999),2015-02-16 03:05:56
155950,201899,,MrNaassir,Mon Feb 16 03:01:22 +0000 2015,567156755550203905,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055588, -73.82376064]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@viviwelovebaby:I want to report goodness Japan all over the world http://t.co/mDvZhebBi4
",POINT (40.69055588 -73.82376064),2015-02-16 03:01:22
155990,201939,,MrNaassir,Mon Feb 16 03:00:29 +0000 2015,567156533172379648,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055113, -73.82375736]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@viviwelovebaby http://t.co/3UnhbFLhc3,POINT (40.69055113 -73.82375736),2015-02-16 03:00:29
156017,201966,,MrNaassir,Mon Feb 16 03:00:00 +0000 2015,567156409809502208,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69063302, -73.82376949]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@viviwelovebaby
   
Thank you to everyone following meGracias Por Seguirme
     http://t.co/1QmvI3pD3M",POINT (40.69063302 -73.82376949),2015-02-16 03:00:00
156162,202111,,MrNaassir,Mon Feb 16 02:57:19 +0000 2015,567155737500348416,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057429, -73.82384246]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@fizaaaa1 http://t.co/fSthDl45Ak,POINT (40.69057429 -73.82384245999999),2015-02-16 02:57:19
156804,202753,,MrNaassir,Mon Feb 16 02:48:18 +0000 2015,567153466297303040,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905652, -73.82377488]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@dinkar705: @MrNaassir @MO_NICA22 :))
",POINT (40.6905652 -73.82377488),2015-02-16 02:48:18
157255,203204,,MrNaassir,Mon Feb 16 02:41:43 +0000 2015,567151811514355713,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053881, -73.82378929]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@Bir_Sangwan:@barbara18012478 @mrnaassir @mrnaassir @wood_brwood333 This is for you ,I pray ; Ever and today.
Thanks Dear friend",POINT (40.69053881 -73.82378928999999),2015-02-16 02:41:43
157357,203306,,MrNaassir,Mon Feb 16 02:39:46 +0000 2015,567151319447011328,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69052552, -73.82375562]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@Bir_Sangwan: @barbara18012478 @mrnaassir @wood_brwood333 Thank you dear friends so kind of you. I wish you all roses , all roses.
Welcome",POINT (40.69052552 -73.82375562),2015-02-16 02:39:46
159381,205330,,MrNaassir,Mon Feb 16 02:03:58 +0000 2015,567142309926825986,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051591, -73.82369205]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,"@jadorr007:
@solechesoluma @MDatzberger @PsSchuh @pw_INDmcfc http://t.co/CKzCaKaBvH
Gorgeous &amp; Beautiful",POINT (40.69051591 -73.82369205000001),2015-02-16 02:03:58
159443,205392,,MrNaassir,Mon Feb 16 02:03:01 +0000 2015,567142072726331392,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057131, -73.82376743]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,4,"@MO_NICA22:
@dinkar705 http://t.co/wdnpuPPQbQ
So lovely",POINT (40.69057131 -73.82376743),2015-02-16 02:03:01
159534,205483,,MrNaassir,Mon Feb 16 02:01:42 +0000 2015,567141738461270017,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69062377, -73.82380849]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@LoulouClient: http://t.co/YMGSEINnR2
So Lovely",POINT (40.69062377 -73.82380849),2015-02-16 02:01:42
159586,205535,,MrNaassir,Mon Feb 16 02:00:57 +0000 2015,567141550111862784,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69059843, -73.82375897]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@amooona3asal:http://t.co/HD3VjTXsZm
Nice dresses",POINT (40.69059843 -73.82375897),2015-02-16 02:00:57
159706,205655,,MrNaassir,Mon Feb 16 01:59:08 +0000 2015,567141094358781952,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055812, -73.82387627]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@qikipedia:
Diana Beltran Herrera makes remarkable sculptures of birds using paper
http://t.co/TMtDTq1lIa
Beautiful shot",POINT (40.69055812 -73.82387627),2015-02-16 01:59:08
159867,205816,,MrNaassir,Mon Feb 16 01:56:29 +0000 2015,567140425593782274,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69060031, -73.82373953]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@ClubMonacoMotor: #colors #ClubMonacoMotor http://t.co/ewcZ0pPxrs
Beautiful colors",POINT (40.69060031 -73.82373953),2015-02-16 01:56:29
159926,205875,,MrNaassir,Mon Feb 16 01:55:50 +0000 2015,567140264322813954,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69060031, -73.82373953]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,"@Natanaelmiangel:@PlusParagon2 Were cat lovers 
#3KCOC http://t.co/T21yM6H5Kw
We are friends",POINT (40.69060031 -73.82373953),2015-02-16 01:55:50
160272,206221,,MrNaassir,Mon Feb 16 01:50:44 +0000 2015,567138979922083841,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6904849, -73.82378287]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@DenisGiry:@MrNaassir @wlynnnich Beautiful flowers !
Thanks Dear have a great day",POINT (40.6904849 -73.82378287),2015-02-16 01:50:44
160574,206523,,MrNaassir,Mon Feb 16 01:45:45 +0000 2015,567137726605320192,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055035, -73.82382989]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@DMetamorphoses http://t.co/3nJkWLrhhS,POINT (40.69055035 -73.82382989),2015-02-16 01:45:45
160628,206577,,MrNaassir,Mon Feb 16 01:44:57 +0000 2015,567137524691501056,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054509, -73.82382644]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@DMetamorphoses http://t.co/n1U4v0SBe8,POINT (40.69054509 -73.82382644),2015-02-16 01:44:57
160689,206638,,MrNaassir,Mon Feb 16 01:43:32 +0000 2015,567137168343457793,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69052668, -73.82369056]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@catarinavelosa:@MrNaassir Thank You, you are very kind. http://t.co/xCzMBfFTEa
Dear Cat
You are most welcome
Our choices are same",POINT (40.69052668 -73.82369056),2015-02-16 01:43:32
160936,206885,,MrNaassir,Mon Feb 16 01:39:47 +0000 2015,567136224562147328,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057897, -73.82379356]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@catarinavelosaDear Cat I love nature &amp; creation of God
Every thing is so cute lovely &amp; beautiful in this world million times Thank God",POINT (40.69057897 -73.82379356),2015-02-16 01:39:47
161619,207568,,MrNaassir,Mon Feb 16 01:28:57 +0000 2015,567133499292155904,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056196, -73.82373164]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@carola1975:@MrNaassir http://t.co/Nwd0r5Mz0q
Thanks Dear very nice of you",POINT (40.69056196 -73.82373164000001),2015-02-16 01:28:57
161680,207629,,MrNaassir,Mon Feb 16 01:28:03 +0000 2015,567133269972766720,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053792, -73.82380561]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@catarinavelosa http://t.co/XUqP89iur0,POINT (40.69053792 -73.82380560999999),2015-02-16 01:28:03
162181,208130,,MrNaassir,Mon Feb 16 01:18:23 +0000 2015,567130839201636352,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69042916, -73.82385731]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@catarinavelosa:Who's in the house? RT @Photo5065: http://t.co/GGzhGgwtZZ
Birds house",POINT (40.69042916 -73.82385730999999),2015-02-16 01:18:23
162262,208211,,MrNaassir,Mon Feb 16 01:17:16 +0000 2015,567130557520556032,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69045295, -73.82379104]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@catarinavelosa http://t.co/0BFTmF0H40,POINT (40.69045295 -73.82379104),2015-02-16 01:17:16
162772,208721,,MrNaassir,Mon Feb 16 01:08:18 +0000 2015,567128300066463744,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69060233, -73.82372333]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,"@CubaVero:@MrNaassir Grasias por las flores
You are very welcome my Dear friend http://t.co/Bl51cj9zoK",POINT (40.69060233 -73.82372333000001),2015-02-16 01:08:18
162938,208887,,MrNaassir,Mon Feb 16 01:05:41 +0000 2015,567127642324082688,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69050385, -73.82379791]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"My Dear friends my favorite is not working.
I can't favorite your tweets sorry about that.
Thanks for your patience http://t.co/CMFQ6jmKYf",POINT (40.69050385 -73.82379791),2015-02-16 01:05:41
163250,209199,,MrNaassir,Mon Feb 16 01:00:03 +0000 2015,567126226276728832,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053311, -73.82376263]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@DenisGiry:@MrNaassir
@wlynnnich
Wanda ? Ou ?
Dearin this Tweet you mention &amp; the nice lady her name isWanda http://t.co/7zMt15HDWu",POINT (40.69053311 -73.82376263),2015-02-16 01:00:03
163459,209408,,MrNaassir,Mon Feb 16 00:55:35 +0000 2015,567125100580052992,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057016, -73.82375514]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@CubaVero:@MrNaassir Grracias que bellas flores
You are most welcome
Dear Cuba Vero http://t.co/59c2XjtdPL",POINT (40.69057016 -73.82375514),2015-02-16 00:55:35
163559,209508,,MrNaassir,Mon Feb 16 00:53:33 +0000 2015,567124588057100288,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054932, -73.82384523]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@DenisGiry:@SharonLeighClay @MrNaassir @wlynnnich @Katiuska_Arcuri @MariON_gr80 @SarahDraca@GCHDutta http://t.co/bbySD26Ry6
Beautiful shot",POINT (40.69054932 -73.82384523),2015-02-16 00:53:33
163590,209539,,MrNaassir,Mon Feb 16 00:52:51 +0000 2015,567124415415328768,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69052482, -73.8238293]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@DenisGiry: @SharonLeighClay @MrNaassir @wlynnnich @Katiuska_Arcuri @MariON_gr80 @SarahDraca @GCHDutta http://t.co/BZeFvE9F4C
So Cute baby",POINT (40.69052482 -73.8238293),2015-02-16 00:52:51
163759,209708,,MrNaassir,Mon Feb 16 00:49:03 +0000 2015,567123456316416000,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69052226, -73.8240057]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@nosestanmatando
   
Thank you to everyone following meGracias Por Seguirme
     http://t.co/4UoLd07WwM",POINT (40.69052226 -73.8240057),2015-02-16 00:49:03
164100,210049,,MrNaassir,Mon Feb 16 00:42:26 +0000 2015,567121792935133184,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053014, -73.82377873]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@DenisGiry: @MrNaassir @wlynnnich Thank you my sweet friend !
You are most welcome Dear",POINT (40.69053014 -73.82377873),2015-02-16 00:42:26
164173,210122,,MrNaassir,Mon Feb 16 00:40:46 +0000 2015,567121371172716545,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053754, -73.82376922]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@jacqueline666w http://t.co/3N7w7MV04I,POINT (40.69053754 -73.82376922),2015-02-16 00:40:46
